valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,nom_commune,adresse_nom_voie,type_local,latitude,longitude
750000.0,62.0,3.0,75014,Paris 14e Arrondissement,RUE LALANDE,Appartement,48.833934,2.328353
680000.0,77.0,4.0,75011,Paris 11e Arrondissement,AV PHILIPPE AUGUSTE,Appartement,48.853095,2.393865
320000.0,29.0,2.0,75011,Paris 11e Arrondissement,RUE DE LA FOLIE MERICOURT,Appartement,48.866972,2.369723
725800.0,68.0,3.0,75015,Paris 15e Arrondissement,RUE DE VOUILLE,Appartement,48.833262,2.308232
599000.0,65.0,3.0,75012,Paris 12e Arrondissement,AV DU GAL MICHEL BIZOT,Appartement,48.839973,2.403331
505000.0,44.0,2.0,75015,Paris 15e Arrondissement,RUE DESAIX,Appartement,48.852897,2.292531
470000.0,45.0,2.0,75012,Paris 12e Arrondissement,RUE TAINE,Appartement,48.838034,2.391886
1156000.0,75.0,4.0,75007,Paris 7e Arrondissement,AV BOSQUET,Appartement,48.856786,2.30415
397000.0,33.0,1.0,75007,Paris 7e Arrondissement,RUE DU CHAMP DE MARS,Appartement,48.85666,2.306147
530000.0,65.0,3.0,75012,Paris 12e Arrondissement,RUE MARSOULAN,Appartement,48.845237,2.403021
660000.0,60.0,3.0,75012,Paris 12e Arrondissement,AV DAUMESNIL,Appartement,48.847922,2.373541
337000.0,32.0,2.0,75012,Paris 12e Arrondissement,RUE DE FECAMP,Appartement,48.836196,2.399621
610000.0,65.0,2.0,75016,Paris 16e Arrondissement,AV FOCH,Appartement,48.871955,2.286709
184500.0,18.0,1.0,75015,Paris 15e Arrondissement,RUE DU COMMERCE,Appartement,48.845482,2.293701
991500.0,64.0,2.0,75007,Paris 7e Arrondissement,RUE DE GRENELLE,Appartement,48.857958,2.305264
290000.0,30.0,2.0,75011,Paris 11e Arrondissement,CITE JOLY,Appartement,48.862213,2.382851
1065850.0,65.0,2.0,75016,Paris 16e Arrondissement,AV PAUL DOUMER,Appartement,48.859875,2.280816
437230.0,40.0,3.0,75013,Paris 13e Arrondissement,RUE SAINT HIPPOLYTE,Appartement,48.835946,2.34707
450485.0,45.0,2.0,75012,Paris 12e Arrondissement,RUE TRAVERSIERE,Appartement,48.847656,2.372837
412500.0,32.0,2.0,75011,Paris 11e Arrondissement,BD DU TEMPLE,Appartement,48.865838,2.365765
780000.0,63.0,3.0,75012,Paris 12e Arrondissement,AV DAUMESNIL,Appartement,48.846587,2.376366
725000.0,90.0,3.0,75015,Paris 15e Arrondissement,DU PONT MIRABEAU,Appartement,48.845465,2.277509
946500.0,90.0,5.0,75015,Paris 15e Arrondissement,RUE DE LA CONVENTION,Appartement,48.841229,2.286831
1600000.0,109.0,4.0,75016,Paris 16e Arrondissement,RUE GUSTAVE COURBET,Appartement,48.867058,2.281282
791900.0,51.0,2.0,75007,Paris 7e Arrondissement,RUE DU GAL BERTRAND,Appartement,48.847444,2.314079
334000.0,45.0,3.0,75012,Paris 12e Arrondissement,RUE DES MEUNIERS,Appartement,48.835846,2.394571
1092000.0,114.0,4.0,75016,Paris 16e Arrondissement,AV PAUL DOUMER,Appartement,48.859271,2.278127
339000.0,40.0,2.0,75011,Paris 11e Arrondissement,BD DE BELLEVILLE,Appartement,48.867796,2.381531
567140.0,55.0,2.0,75015,Paris 15e Arrondissement,RUE LECOURBE,Appartement,48.83747,2.283915
466000.0,38.0,1.0,75015,Paris 15e Arrondissement,RUE FREMICOURT,Appartement,48.846965,2.297601
390000.0,35.0,2.0,75015,Paris 15e Arrondissement,PL ETIENNE PERNET,Appartement,48.843226,2.293123
315000.0,30.0,2.0,75015,Paris 15e Arrondissement,RUE DE VAUGIRARD,Appartement,48.844309,2.317557
578450.0,60.0,2.0,75016,Paris 16e Arrondissement,RUE DOCTEUR GERMAIN SEE,Appartement,48.853845,2.279641
880000.0,59.0,3.0,75005,Paris 5e Arrondissement,RUE DESCARTES,Appartement,48.845829,2.349411
257678.0,24.0,1.0,75011,Paris 11e Arrondissement,RUE VICTOR GELEZ,Appartement,48.864405,2.382955
349000.0,31.0,3.0,75015,Paris 15e Arrondissement,RUE DU THEATRE,Appartement,48.847601,2.292159
590000.0,42.0,2.0,75005,Paris 5e Arrondissement,RUE SAINT JACQUES,Appartement,48.845165,2.343008
634850.0,50.0,3.0,75011,Paris 11e Arrondissement,RUE DE MONTREUIL,Appartement,48.85036,2.393313
265000.0,32.0,1.0,75014,Paris 14e Arrondissement,RUE BOYER BARRET,Appartement,48.83319,2.317643
650000.0,68.0,3.0,75016,Paris 16e Arrondissement,RUE DES BELLES FEUILLES,Appartement,48.866403,2.28215
204150.0,22.0,1.0,75011,Paris 11e Arrondissement,BD VOLTAIRE,Appartement,48.859112,2.376881
260000.0,24.0,1.0,75015,Paris 15e Arrondissement,RUE MADEMOISELLE,Appartement,48.843799,2.29376
330000.0,28.0,1.0,75015,Paris 15e Arrondissement,RUE DE VAUGIRARD,Appartement,48.84156,2.306026
995000.0,86.0,5.0,75012,Paris 12e Arrondissement,AV DAUMESNIL,Appartement,48.84748,2.374268
255000.0,50.0,3.0,75015,Paris 15e Arrondissement,AV EMILE ZOLA,Appartement,48.846661,2.294812
280000.0,30.0,2.0,75011,Paris 11e Arrondissement,RUE LOUIS BONNET,Appartement,48.871492,2.376976
630810.0,58.0,3.0,75016,Paris 16e Arrondissement,RUE SINGER,Appartement,48.856818,2.275257
380000.0,39.0,2.0,75013,Paris 13e Arrondissement,RUE BARRAULT,Appartement,48.82429,2.347407
772495.0,68.0,3.0,75012,Paris 12e Arrondissement,RUE DU FBG ST ANTOINE,Appartement,48.849083,2.387645
264000.0,40.0,2.0,75015,Paris 15e Arrondissement,BD DE GRENELLE,Appartement,48.85073,2.293694
19000.0,38.0,3.0,75011,Paris 11e Arrondissement,RUE DE MALTE,Appartement,48.864458,2.368196
1300000.0,133.0,5.0,75016,Paris 16e Arrondissement,AV DE VERSAILLES,Appartement,48.840081,2.264669
813900.0,97.0,3.0,75016,Paris 16e Arrondissement,RUE PAUL DUPUY,Appartement,48.849844,2.273697
376000.0,46.0,3.0,75015,Paris 15e Arrondissement,AV DU MAINE,Appartement,48.843055,2.321124
680000.0,58.0,4.0,75015,Paris 15e Arrondissement,RUE DANIEL STERN,Appartement,48.851206,2.293135
484500.0,100.0,4.0,75016,Paris 16e Arrondissement,RUE DE LA TOUR,Appartement,48.858886,2.283072
626808.0,60.0,3.0,75015,Paris 15e Arrondissement,RUE JEANNE HACHETTE,Appartement,48.840753,2.298904
300000.0,23.0,1.0,75005,Paris 5e Arrondissement,RUE MOUFFETARD,Appartement,48.839528,2.34953
899200.0,86.0,4.0,75011,Paris 11e Arrondissement,AV PHILIPPE AUGUSTE,Appartement,48.854111,2.391614
330500.0,37.0,2.0,75012,Paris 12e Arrondissement,RUE DE LA VOUTE,Appartement,48.845637,2.407644
219280.0,18.0,1.0,75014,Paris 14e Arrondissement,RUE DE LA TOMBE ISSOIRE,Appartement,48.830998,2.335029
779900.0,79.0,2.0,75015,Paris 15e Arrondissement,RUE DES VOLONTAIRES,Appartement,48.84245,2.306886
990500.0,86.0,3.0,75016,Paris 16e Arrondissement,RUE PAUL DUPUY,Appartement,48.849844,2.273697
140000.0,16.0,1.0,75012,Paris 12e Arrondissement,BD DE PICPUS,Appartement,48.841607,2.400548
1400000.0,62.0,3.0,75007,Paris 7e Arrondissement,RUE SEDILLOT,Appartement,48.858939,2.301376
775000.0,60.0,3.0,75007,Paris 7e Arrondissement,RUE ST DOMINIQUE,Appartement,48.859977,2.307917
701000.0,75.0,5.0,75012,Paris 12e Arrondissement,AV DU GAL MICHEL BIZOT,Appartement,48.839973,2.403331
265000.0,21.0,2.0,75014,Paris 14e Arrondissement,RUE CAMPAGNE PREMIERE,Appartement,48.839856,2.333011
1470000.0,90.0,5.0,75006,Paris 6e Arrondissement,RUE SAINT SULPICE,Appartement,48.851608,2.336677
760000.0,77.0,4.0,75012,Paris 12e Arrondissement,RUE LOUIS BRAILLE,Appartement,48.839853,2.402342
150000.0,14.0,1.0,75015,Paris 15e Arrondissement,RUE BRANCION,Appartement,48.83241,2.303568
1189400.0,87.0,4.0,75014,Paris 14e Arrondissement,RUE GEORGES SACHE,Appartement,48.831882,2.324174
481000.0,44.0,3.0,75013,Paris 13e Arrondissement,RUE VULPIAN,Appartement,48.831928,2.346879
377000.0,36.0,2.0,75013,Paris 13e Arrondissement,RUE VULPIAN,Appartement,48.831784,2.346727
540000.0,72.0,3.0,75013,Paris 13e Arrondissement,RUE CAILLAUX,Appartement,48.822563,2.359553
160000.0,14.0,1.0,75015,Paris 15e Arrondissement,RUE SEBASTIEN MERCIER,Appartement,48.843682,2.280612
338000.0,20.0,2.0,75013,Paris 13e Arrondissement,RUE PAULIN MERY,Appartement,48.82966,2.353207
338000.0,25.0,1.0,75013,Paris 13e Arrondissement,RUE PAULIN MERY,Appartement,48.82966,2.353207
1310000.0,76.0,4.0,75007,Paris 7e Arrondissement,RUE VANEAU,Appartement,48.848844,2.320549
772057.0,62.0,3.0,75014,Paris 14e Arrondissement,RUE LECLERC,Appartement,48.834054,2.335076
109000.0,16.0,1.0,75014,Paris 14e Arrondissement,RUE RAYMOND LOSSERAND,Appartement,48.833339,2.317558
490400.0,44.0,2.0,75016,Paris 16e Arrondissement,RUE DE LA POMPE,Appartement,48.863342,2.276897
830000.0,110.0,3.0,75016,Paris 16e Arrondissement,RUE LECONTE DE LISLE,Appartement,48.848708,2.268069
705100.0,79.0,3.0,75015,Paris 15e Arrondissement,RUE DE LA CONVENTION,Appartement,48.835922,2.300145
215000.0,15.0,1.0,75016,Paris 16e Arrondissement,RUE VINEUSE,Appartement,48.858932,2.284342
335000.0,25.0,2.0,75014,Paris 14e Arrondissement,RUE DE LA TOMBE ISSOIRE,Appartement,48.832448,2.336052
140000.0,40.0,2.0,75011,Paris 11e Arrondissement,AV PARMENTIER,Appartement,48.859519,2.379839
910000.0,79.0,3.0,75016,Paris 16e Arrondissement,RUE SINGER,Appartement,48.856157,2.277185
1319128.0,97.0,3.0,75016,Paris 16e Arrondissement,RUE ALFRED BRUNEAU,Appartement,48.856157,2.277185
1279550.0,107.0,4.0,75015,Paris 15e Arrondissement,RUE DE L ABBE GROULT,Appartement,48.839519,2.296996
350000.0,29.0,2.0,75013,Paris 13e Arrondissement,RUE AUMONT,Appartement,48.825768,2.36139
11700.0,16.0,1.0,75016,Paris 16e Arrondissement,RUE COPERNIC,Appartement,48.869215,2.287084
630000.0,68.0,3.0,75014,Paris 14e Arrondissement,AV DU MAINE,Appartement,48.831339,2.32501
180000.0,13.0,1.0,75011,Paris 11e Arrondissement,IMP SAINT SEBASTIEN,Appartement,48.860895,2.370584
1085000.0,73.0,2.0,75016,Paris 16e Arrondissement,AV RAYMOND POINCARE,Appartement,48.868487,2.285129
354070.0,36.0,2.0,75013,Paris 13e Arrondissement,AV DE CHOISY,Appartement,48.823497,2.361631
603020.0,45.0,3.0,75015,Paris 15e Arrondissement,RUE DE L EGLISE,Appartement,48.844179,2.287572
138190.0,17.0,1.0,75014,Paris 14e Arrondissement,RUE DE RIDDER,Appartement,48.831553,2.310943
523809.0,65.0,2.0,75013,Paris 13e Arrondissement,SQ DE PORT-ROYAL,Appartement,48.836906,2.342937
472000.0,35.0,2.0,75015,Paris 15e Arrondissement,RUE LECOURBE,Appartement,48.84479,2.308581
425000.0,45.0,3.0,75013,Paris 13e Arrondissement,RUE JEANNE D ARC,Appartement,48.838106,2.357631
425000.0,48.0,3.0,75013,Paris 13e Arrondissement,RUE JEANNE D ARC,Appartement,48.838106,2.357631
932000.0,63.0,3.0,75007,Paris 7e Arrondissement,RUE DE BEAUNE,Appartement,48.858391,2.329197
319500.0,28.0,2.0,75011,Paris 11e Arrondissement,BD VOLTAIRE,Appartement,48.849865,2.394119
455000.0,50.0,2.0,75014,Paris 14e Arrondissement,AV RENE COTY,Appartement,48.829595,2.334633
876560.0,73.0,3.0,75006,Paris 6e Arrondissement,RUE LE VERRIER,Appartement,48.841935,2.333808
295900.0,39.0,2.0,75012,Paris 12e Arrondissement,RUE DE CHARENTON,Appartement,48.845075,2.382753
545000.0,53.0,1.0,75016,Paris 16e Arrondissement,RUE LOUIS DAVID,Appartement,48.861547,2.281655
192000.0,16.0,1.0,75016,Paris 16e Arrondissement,RUE DES VIGNES,Appartement,48.856723,2.273437
275000.0,25.0,2.0,75011,Paris 11e Arrondissement,AV DE LA REPUBLIQUE,Appartement,48.863679,2.381721
141480.0,16.0,1.0,75013,Paris 13e Arrondissement,RUE DES DEUX AVENUES,Appartement,48.828148,2.357785
225000.0,25.0,2.0,75014,Paris 14e Arrondissement,RUE EDOUARD JACQUES,Appartement,48.835616,2.321627
1017200.0,85.0,2.0,75016,Paris 16e Arrondissement,AV DE NEW YORK,Appartement,48.858328,2.287869
1008600.0,60.0,1.0,75014,Paris 14e Arrondissement,RUE DE GERGOVIE,Appartement,48.833572,2.316003
1008600.0,25.0,1.0,75014,Paris 14e Arrondissement,RUE DE GERGOVIE,Appartement,48.833572,2.316003
432693.0,45.0,2.0,75015,Paris 15e Arrondissement,RUE BARGUE,Appartement,48.840762,2.306353
1180000.0,91.0,4.0,75015,Paris 15e Arrondissement,RUE ANTOINE BOURDELLE,Appartement,48.842777,2.319473
379000.0,66.0,3.0,75015,Paris 15e Arrondissement,RUE FONDARY,Appartement,48.848362,2.293067
69000.0,13.0,1.0,75012,Paris 12e Arrondissement,AV DAUMESNIL,Appartement,48.845634,2.377935
120000.0,7.0,1.0,75011,Paris 11e Arrondissement,AV PHILIPPE AUGUSTE,Appartement,48.855537,2.391929
373000.0,12.0,1.0,75013,Paris 13e Arrondissement,RUE DU CHEVALERET,Appartement,48.831139,2.373838
373000.0,29.0,2.0,75013,Paris 13e Arrondissement,RUE DU CHEVALERET,Appartement,48.831139,2.373838
249200.0,36.0,2.0,75012,Paris 12e Arrondissement,RUE CLAUDE DECAEN,Appartement,48.836451,2.399416
657000.0,50.0,3.0,75012,Paris 12e Arrondissement,RUE DE TOUL,Appartement,48.838737,2.402124
270476.0,27.0,1.0,75015,Paris 15e Arrondissement,RUE DE JAVEL,Appartement,48.843134,2.287285
1154000.0,97.0,4.0,75015,Paris 15e Arrondissement,RUE DE LA PROCESSION,Appartement,48.839221,2.305703
185000.0,14.0,1.0,75011,Paris 11e Arrondissement,AV PARMENTIER,Appartement,48.860243,2.379284
338000.0,26.0,1.0,75005,Paris 5e Arrondissement,RUE DES BOULANGERS,Appartement,48.845828,2.354072
675000.0,68.0,4.0,75013,Paris 13e Arrondissement,RUE MARTIN BERNARD,Appartement,48.826877,2.35057
561000.0,56.0,2.0,75015,Paris 15e Arrondissement,RUE DE LA CROIX NIVERT,Appartement,48.837746,2.288726
160000.0,18.0,1.0,75012,Paris 12e Arrondissement,RUE DE CHARENTON,Appartement,48.834106,2.39477
509700.0,52.0,3.0,75012,Paris 12e Arrondissement,AV DU GAL MICHEL BIZOT,Appartement,48.835452,2.4013
115000.0,10.0,1.0,75016,Paris 16e Arrondissement,AV DE VERSAILLES,Appartement,48.844019,2.270776
727500.0,70.0,3.0,75014,Paris 14e Arrondissement,BD BRUNE,Appartement,48.825222,2.317979
910000.0,96.0,5.0,75013,Paris 13e Arrondissement,BD AUGUSTE BLANQUI,Appartement,48.829715,2.346278
308480.0,34.0,2.0,75013,Paris 13e Arrondissement,RUE CORVISART,Appartement,48.832208,2.347001
125000.0,18.0,1.0,75013,Paris 13e Arrondissement,RUE BELLIER DEDOUVRE,Appartement,48.824036,2.350804
627000.0,45.0,2.0,75015,Paris 15e Arrondissement,RUE DU LAOS,Appartement,48.85031,2.301368
280000.0,38.0,3.0,75016,Paris 16e Arrondissement,RUE BOILEAU,Appartement,48.839558,2.261179
280000.0,27.0,2.0,75016,Paris 16e Arrondissement,RUE BOILEAU,Appartement,48.839558,2.261179
1130000.0,97.0,4.0,75013,Paris 13e Arrondissement,RUE DE LA GLACIERE,Appartement,48.833873,2.344503
531213.0,60.0,3.0,75015,Paris 15e Arrondissement,RUE OLIVIER DE SERRES,Appartement,48.831688,2.292731
1500000.0,23.0,1.0,75015,Paris 15e Arrondissement,AV DE LOWENDAL,Appartement,48.849378,2.303224
1500000.0,114.0,4.0,75015,Paris 15e Arrondissement,AV DE LOWENDAL,Appartement,48.849378,2.303224
503880.0,60.0,3.0,75012,Paris 12e Arrondissement,AV DE CORBERA,Appartement,48.845453,2.381758
538000.0,32.0,2.0,75006,Paris 6e Arrondissement,RUE DU DRAGON,Appartement,48.852891,2.331029
387950.0,40.0,2.0,75015,Paris 15e Arrondissement,BD DE GRENELLE,Appartement,48.851861,2.29075
568500.0,51.0,3.0,75011,Paris 11e Arrondissement,RUE PETION,Appartement,48.85972,2.381047
415000.0,38.0,1.0,75016,Paris 16e Arrondissement,RUE DANGEAU,Appartement,48.852345,2.269273
103400.0,31.0,2.0,75015,Paris 15e Arrondissement,RUE FRANCOIS MOUTHON,Appartement,48.838586,2.292129
1078000.0,51.0,3.0,75015,Paris 15e Arrondissement,RUE FENOUX,Appartement,48.839638,2.297186
1078000.0,51.0,3.0,75015,Paris 15e Arrondissement,RUE FENOUX,Appartement,48.839638,2.297186
236000.0,29.0,1.0,75015,Paris 15e Arrondissement,RUE DE CASABLANCA,Appartement,48.839005,2.289143
605400.0,54.0,3.0,75011,Paris 11e Arrondissement,RUE SEDAINE,Appartement,48.855762,2.371114
1272400.0,102.0,4.0,75006,Paris 6e Arrondissement,RUE GREGOIRE DE TOURS,Appartement,48.853031,2.337995
1272400.0,23.0,1.0,75006,Paris 6e Arrondissement,RUE GREGOIRE DE TOURS,Appartement,48.853031,2.337995
302800.0,36.0,1.0,75015,Paris 15e Arrondissement,RUE LECOURBE,Appartement,48.842698,2.304367
397000.0,34.0,1.0,75015,Paris 15e Arrondissement,RUE DOMBASLE,Appartement,48.835732,2.300061
397000.0,42.0,1.0,75015,Paris 15e Arrondissement,RUE DOMBASLE,Appartement,48.835732,2.300061
1627500.0,75.0,3.0,75016,Paris 16e Arrondissement,RUE RAYNOUARD,Appartement,48.857575,2.283115
548000.0,63.0,3.0,75012,Paris 12e Arrondissement,AV DU DOC ARNOLD NETTER,Appartement,48.841022,2.405006
290000.0,26.0,1.0,75005,Paris 5e Arrondissement,RUE MOUFFETARD,Appartement,48.842917,2.349442
900000.0,22.0,1.0,75016,Paris 16e Arrondissement,QUAI LOUIS BLERIOT,Appartement,48.842226,2.268971
900000.0,61.0,3.0,75016,Paris 16e Arrondissement,QUAI LOUIS BLERIOT,Appartement,48.842226,2.268971
352000.0,7.0,1.0,75005,Paris 5e Arrondissement,RUE MONGE,Appartement,48.839035,2.350592
319000.0,33.0,2.0,75015,Paris 15e Arrondissement,RUE CHAUVELOT,Appartement,48.828965,2.30304
670000.0,33.0,1.0,75006,Paris 6e Arrondissement,RUE DU CHERCHE-MIDI,Appartement,48.850819,2.327748
670000.0,25.0,1.0,75006,Paris 6e Arrondissement,RUE DU CHERCHE-MIDI,Appartement,48.850819,2.327748
1523810.0,97.0,5.0,75016,Paris 16e Arrondissement,RUE DES BAUCHES,Appartement,48.856255,2.274267
200000.0,15.0,1.0,75005,Paris 5e Arrondissement,RUE PASCAL,Appartement,48.837919,2.349543
405000.0,44.0,2.0,75015,Paris 15e Arrondissement,RUE ROBERT DE FLERS,Appartement,48.849579,2.284523
300000.0,25.0,1.0,75011,Paris 11e Arrondissement,RUE CHANZY,Appartement,48.852775,2.383575
565000.0,19.0,1.0,75011,Paris 11e Arrondissement,RUE DU FAUBOURG DU TEMPLE,Appartement,48.87068,2.373847
168000.0,13.0,1.0,75016,Paris 16e Arrondissement,RUE D AUTEUIL,Appartement,48.847676,2.262648
289300.0,34.0,2.0,75013,Paris 13e Arrondissement,RUE ALBERT,Appartement,48.827062,2.370121
855000.0,35.0,1.0,75011,Paris 11e Arrondissement,CITE GRISET,Appartement,48.867103,2.378442
450000.0,47.0,3.0,75015,Paris 15e Arrondissement,RUE DES ENTREPRENEURS,Appartement,48.84335,2.29431
578950.0,58.0,3.0,75014,Paris 14e Arrondissement,RUE BEAUNIER,Appartement,48.823871,2.330619
195000.0,19.0,1.0,75013,Paris 13e Arrondissement,RUE CORVISART,Appartement,48.833216,2.346343
480800.0,40.0,2.0,75012,Paris 12e Arrondissement,RUE CROZATIER,Appartement,48.849283,2.380199
676890.0,51.0,1.0,75007,Paris 7e Arrondissement,IMP DE VALMY,Appartement,48.85718,2.326316
155000.0,13.0,1.0,75012,Paris 12e Arrondissement,AV DE SAINT-MANDE,Appartement,48.845759,2.400374
1307000.0,31.0,1.0,75012,Paris 12e Arrondissement,RUE DU SERGENT BAUCHAT,Appartement,48.845196,2.391546
1307000.0,86.0,4.0,75012,Paris 12e Arrondissement,RUE DU SERGENT BAUCHAT,Appartement,48.845196,2.391546
220000.0,27.0,2.0,75012,Paris 12e Arrondissement,RUE DU DOCTEUR GOUJON,Appartement,48.840334,2.399171
740000.0,70.0,4.0,75011,Paris 11e Arrondissement,RUE SAINT SEBASTIEN,Appartement,48.86139,2.371076
645000.0,145.0,6.0,75015,Paris 15e Arrondissement,RUE ROBERT FLEURY,Appartement,48.843809,2.301484
645000.0,74.0,3.0,75015,Paris 15e Arrondissement,RUE ROBERT FLEURY,Appartement,48.843809,2.301484
163160.0,15.0,1.0,75013,Paris 13e Arrondissement,AV D ITALIE,Appartement,48.82751,2.356406
662000.0,58.0,2.0,75005,Paris 5e Arrondissement,RUE GALANDE,Appartement,48.851096,2.347631
525980.0,56.0,2.0,75012,Paris 12e Arrondissement,RUE DES MEUNIERS,Appartement,48.835702,2.395339
510000.0,30.0,1.0,75005,Paris 5e Arrondissement,RUE DESCARTES,Appartement,48.846007,2.349378
72000.0,6.0,1.0,75014,Paris 14e Arrondissement,RUE DE LA TOMBE ISSOIRE,Appartement,48.830256,2.334342
210000.0,21.0,2.0,75013,Paris 13e Arrondissement,RUE MICHEL PETER,Appartement,48.836692,2.353664
530000.0,59.0,3.0,75012,Paris 12e Arrondissement,RUE DE PICPUS,Appartement,48.844792,2.394402
210000.0,19.0,1.0,75012,Paris 12e Arrondissement,RUE DE CHARENTON,Appartement,48.847358,2.378297
210000.0,26.0,1.0,75012,Paris 12e Arrondissement,RUE DE CHARENTON,Appartement,48.847358,2.378297
415000.0,43.0,2.0,75014,Paris 14e Arrondissement,BD JOURDAN,Appartement,48.823151,2.327647
664000.0,49.0,2.0,75006,Paris 6e Arrondissement,CAR DE L ODEON,Appartement,48.852113,2.338853
1005000.0,89.0,4.0,75011,Paris 11e Arrondissement,RUE DU CHEMIN VERT,Appartement,48.857376,2.370204
532170.0,38.0,2.0,75007,Paris 7e Arrondissement,RUE CASIMIR PERIER,Appartement,48.857272,2.319086
620000.0,62.0,3.0,75015,Paris 15e Arrondissement,RUE DES FAVORITES,Appartement,48.837454,2.305379
235000.0,25.0,1.0,75014,Paris 14e Arrondissement,RUE DES PLANTES,Appartement,48.825436,2.318376
130000.0,114.0,4.0,75015,Paris 15e Arrondissement,AV DE LOWENDAL,Appartement,48.849378,2.303224
614320.0,70.0,3.0,75013,Paris 13e Arrondissement,RUE LEREDDE,Appartement,48.828751,2.374125
337150.0,35.0,2.0,75013,Paris 13e Arrondissement,RUE DU DESSOUS DES BERGES,Appartement,48.82935,2.3725
317850.0,30.0,1.0,75012,Paris 12e Arrondissement,RUE LASSON,Appartement,48.84339,2.40682
264000.0,23.0,1.0,75011,Paris 11e Arrondissement,RUE DE LA ROQUETTE,Appartement,48.855352,2.376449
249750.0,27.0,1.0,75015,Paris 15e Arrondissement,RUE DE LA CROIX NIVERT,Appartement,48.84458,2.295598
790000.0,68.0,4.0,75011,Paris 11e Arrondissement,RUE DU CHEMIN VERT,Appartement,48.857908,2.370187
120500.0,15.0,1.0,75013,Paris 13e Arrondissement,RUE PINEL,Appartement,48.834176,2.359712
1538650.0,16.0,1.0,75016,Paris 16e Arrondissement,BD MURAT,Appartement,48.839094,2.257252
1538650.0,130.0,5.0,75016,Paris 16e Arrondissement,BD MURAT,Appartement,48.839094,2.257252
372915.0,45.0,2.0,75015,Paris 15e Arrondissement,RUE LABROUSTE,Appartement,48.835572,2.30863
406000.0,31.0,3.0,75015,Paris 15e Arrondissement,RUE DU THEATRE,Appartement,48.847601,2.292159
1058560.0,63.0,4.0,75006,Paris 6e Arrondissement,RUE D ASSAS,Appartement,48.847543,2.330101
419500.0,36.0,2.0,75005,Paris 5e Arrondissement,BD DE L HOPITAL,Appartement,48.84103,2.361776
1630000.0,100.0,5.0,75006,Paris 6e Arrondissement,RUE NOTRE-DAME DES CHAMPS,Appartement,48.842989,2.332232
300000.0,75.0,3.0,75014,Paris 14e Arrondissement,RUE PAUL FORT,Appartement,48.82378,2.330554
15000.0,191.0,6.0,75007,Paris 7e Arrondissement,CITE VANEAU,Appartement,48.854506,2.31926
1300000.0,98.0,3.0,75016,Paris 16e Arrondissement,RUE SAINT DIDIER,Appartement,48.866393,2.288629
1150000.0,68.0,3.0,75007,Paris 7e Arrondissement,AV DE TOURVILLE,Appartement,48.853381,2.314227
161500.0,17.0,1.0,75011,Paris 11e Arrondissement,RUE DU FBG ST ANTOINE,Appartement,48.850731,2.382274
522000.0,54.0,2.0,75011,Paris 11e Arrondissement,RUE GUILLAUME BERTRAND,Appartement,48.863874,2.3805
1788650.0,102.0,3.0,75016,Paris 16e Arrondissement,RUE DOCTEUR BLANCHE,Appartement,48.854998,2.265915
175000.0,29.0,2.0,75011,Paris 11e Arrondissement,RUE NEUVE DES BOULETS,Appartement,48.854053,2.38844
456257.0,38.0,2.0,75015,Paris 15e Arrondissement,RUE JEANNE HACHETTE,Appartement,48.840913,2.298051
420000.0,40.0,3.0,75013,Paris 13e Arrondissement,RUE COYPEL,Appartement,48.833355,2.354827
931000.0,75.0,4.0,75014,Paris 14e Arrondissement,RUE DELAMBRE,Appartement,48.841221,2.325515
135000.0,31.0,2.0,75015,Paris 15e Arrondissement,RUE ALAIN CHARTIER,Appartement,48.837624,2.296101
1206539.0,102.0,4.0,75015,Paris 15e Arrondissement,RUE BEATRIX DUSSANE,Appartement,48.849784,2.291009
326122.0,32.0,2.0,75015,Paris 15e Arrondissement,RUE FOURCADE,Appartement,48.837508,2.297987
1400000.0,140.0,5.0,75011,Paris 11e Arrondissement,RUE AMELOT,Appartement,48.855629,2.36946
300000.0,65.0,2.0,75014,Paris 14e Arrondissement,AV DU MAINE,Appartement,48.829517,2.325644
377000.0,47.0,3.0,75012,Paris 12e Arrondissement,AV DU GAL MICHEL BIZOT,Appartement,48.833522,2.398889
610000.0,59.0,3.0,75013,Paris 13e Arrondissement,RUE LEREDDE,Appartement,48.828751,2.374125
345865.0,23.0,1.0,75005,Paris 5e Arrondissement,RUE COCHIN,Appartement,48.850297,2.3526
530000.0,48.0,2.0,75015,Paris 15e Arrondissement,RUE D ARSONVAL,Appartement,48.839698,2.313969
300000.0,65.0,2.0,75014,Paris 14e Arrondissement,AV DU MAINE,Appartement,48.829517,2.325644
333000.0,26.0,1.0,75013,Paris 13e Arrondissement,RUE DES CORDELIERES,Appartement,48.834092,2.349471
540000.0,55.0,3.0,75013,Paris 13e Arrondissement,RUE DE TOLBIAC,Appartement,48.825834,2.347567
1715000.0,144.0,5.0,75016,Paris 16e Arrondissement,RUE VINEUSE,Appartement,48.859035,2.284067
490000.0,45.0,2.0,75011,Paris 11e Arrondissement,RUE NEUVE POPINCOURT,Appartement,48.86447,2.373731
115600.0,89.0,4.0,75011,Paris 11e Arrondissement,AV PARMENTIER,Appartement,48.863571,2.375074
113000.0,103.0,5.0,75016,Paris 16e Arrondissement,RUE CHARLES MARIE WIDOR,Appartement,48.840925,2.2632
